blocktime,slot,signature,signer,token_in_name,token_in_amt,token_out_name,token_out_amt,action,auth_acc,obligation_acc,market
1642191247,116257653,5PkdyhpZNM3Vf4RXjk8TEyTSmyNKfsYxwAoNUdjLFwdqM86Hq1Y84PAAKijLRGXWywQWNnZfhA4y8UtrRUYGZm4M,Fvu4kL64RxeKYexeHJL5ndyngRu1o4kNQtNy8GFe1Lt4,,,stSOL,-1.1271432970000002,DepositReserveLiquidityAndObligationCollateral,Fvu4kL64RxeKYexeHJL5ndyngRu1o4kNQtNy8GFe1Lt4,AjekpzevHwnQ4yD5C2KDFvYtnD4fgeSYYG8JvjwcgL27,main
1642180325,116239643,5CDiFfxC9nzgV8DkwbhrgGfoETr28iodawcoqr5gDGs8VTAVnU8gio1fdYkpAuEoPTYdSTkRTgsdLEijGjrV7AVa,E7zZz5sNFEW1MhVQxRo2q5VgujJvyN9qja1HiRkqs27a,soETH,0.008276,,,WithdrawObligationCollateralAndRedeemReserveCollateral,E7zZz5sNFEW1MhVQxRo2q5VgujJvyN9qja1HiRkqs27a,Edfu7dCXDp4j7S8biPYE97DCW1ci4wS8WAXx3XJPFmGj,main
1642122553,116141827,5qRiMmvpXFo6ionMmj99tukvhq4xBbGMeMRsmt6hVGq99uqoVa6xLm91kL4iBfXR3acFLWju9mC75Vw3gvgQ2v9D,CnSUEttNjPPcidy7MnfyKuvZcoK8UXnN6USQ8wUNXXED,USDC,1000.000067,,,WithdrawObligationCollateralAndRedeemReserveCollateral,CnSUEttNjPPcidy7MnfyKuvZcoK8UXnN6USQ8wUNXXED,BDmYcpHwyHpJ3vrN2SpbM4yhJpSQERAwAYikkMrHM3ff,main
1642164396,116213984,3kRYBJWQacsxGoHAi6Ue3Li6YZLW1QAmtKH2fFKkXLVbkp2j2PPG6fLQuZ72Yzd1cVUTNUstu5RooD3D57qTPv5Q,2oaXR8MyKLQoHqnEQXQGsxXKSpec4X3cHPkMSjNz6Gw1,,,USDT,-2530.423579,DepositReserveLiquidityAndObligationCollateral,2oaXR8MyKLQoHqnEQXQGsxXKSpec4X3cHPkMSjNz6Gw1,5o5r5epfcFCiKTNHKpZKmZ8nQqaoX4GagLk3jxAwaFz9,main
1642125530,116147197,A4hfdiWtcKvqeL2Y4Dx1PBqoSohmLnTcUBuLZJQcD1dUS8WBHUNsZkEtM8B1oDAWZVYxN51qrWBUjjgfUSBjLSa,GxZhyB9TUPXkdqnDGJB9aGTp2Y7hD5VyUmgdi5My26kD,,,UST,-6.429658,RepayObligationLiquidity,GxZhyB9TUPXkdqnDGJB9aGTp2Y7hD5VyUmgdi5My26kD,5cBhB84eD4Ap9Wxf7rqi37BaktFBrDAi2R3AJTJeDBAU,main
1642167696,116219463,2PMpiFQoCRJu4FTn5xQmNFGLGQD9P5T15cLtUz5rnCjgjbiCHhm9VcCveK1VkfG4JLKAraVD8kwtA15UQKXJpeMi,96tUHWM8WiPDomPHq114Sn1ZeXqn3pZ2cCUtzymBP8PC,USDC,3314.054631,,,WithdrawObligationCollateralAndRedeemReserveCollateral,96tUHWM8WiPDomPHq114Sn1ZeXqn3pZ2cCUtzymBP8PC,8K4R3SuV3937Pf4JwhUmuEsCCvZheUq6Cnu3M3f6LzhA,main
1642183985,116245665,2ciH5dSPLNqMXhLkD3gPfC9zgoYqKg1WsbK4qsp3FYhtrnDGX3hZEj6sd3ehSaPjLzs9vVzHMny1yvZJP1WW1Q4g,67KwKAa7up54Tdh3sKuKK57dBU5cF5qyMG1ZsToXQyFu,USDC,265.0,,,BorrowObligationLiquidity,,EJH4WG3Nnp3fDoEoJqbBmSStpJmsMSJfSLMzaaVdUWC7,main
1642180668,116240190,3Ze657Jbb8otLPLd5NVRfs4ZRbSFcjfBxN8ZkdZgEHPG7HV3GspMKzq4UX7WUXhzgqepRARTY4NAMM5JgTT5RrSt,72ycMbRcmBXAScBTaY4JPuNhifB3wZpNCvyjWf2eNRHH,USDC,1800.0,,,BorrowObligationLiquidity,,ExaKsunLWnMRydk4esuje7oTDAVJCq4c5wtaavRpNwVP,main
1642172498,116227347,5rUZXw28sjAgKacKJxfBBPfzzedhRfDHtrUB62R1MwSJN3mWhUdSBrJYVp2T1pXA16ofTSbSNXZajjxCLCboHANV,8vr1fbivei32a9YAPCgSxXuUoRUitoduKDRGUAy349eo,,,,,InitObligation,,B6AVSDfZf2yTa3zVbzsnigwynbjQosT9REbooDpYVB79,main
1642172498,116227347,5rUZXw28sjAgKacKJxfBBPfzzedhRfDHtrUB62R1MwSJN3mWhUdSBrJYVp2T1pXA16ofTSbSNXZajjxCLCboHANV,8vr1fbivei32a9YAPCgSxXuUoRUitoduKDRGUAy349eo,,,BTC,-0.0098,DepositReserveLiquidityAndObligationCollateral,8vr1fbivei32a9YAPCgSxXuUoRUitoduKDRGUAy349eo,B6AVSDfZf2yTa3zVbzsnigwynbjQosT9REbooDpYVB79,main
1642123425,116143399,dRxAtoSUzQuViyCnrWwvHpTz7xGtShaKvyYkyGkKE4TqbBeUGTW8EPLM1AEodFmr4Vt1PcrLwRjJhMhEncpuJuk,BBg2oPjjb6UWEhG5MmLKxnsKR7UyQKtRM3LU6W55GKNP,,,USDT,-10.0,RepayObligationLiquidity,BBg2oPjjb6UWEhG5MmLKxnsKR7UyQKtRM3LU6W55GKNP,95z9oMuJKBG2mftFyrM6WRpTsvHtB28SabMBK6bG3Gv1,main
1642164550,116214246,EdAgWJuNFR1WCpWLZ9tGhefWyaYx3gBToibEMKFDHyjdBb2h9Kod2NA2hQy2EfnhJPJVX9KehisipEcJYixjrB5,66CQPDdpkYjQRs7LMQFNyvDd44SwufQFmgisn1M9QAah,,,SOL,-549.596494566,DepositReserveLiquidityAndObligationCollateral,66CQPDdpkYjQRs7LMQFNyvDd44SwufQFmgisn1M9QAah,H9WJC6fQppKna5d2w396JDWkmX5vuzpdZQVsLRdAf44C,main
1642136499,116166777,z7BWPGGaNnKVkaEuHGzGB7V29cn2godajzK2yyK2j6o6m5qMycJRwhJUYYVM9Bs9UgymbNEpNWzYDKYVrSBvkdB,B4P4miyudoJTSpiuchDJs4HvxhSvyStni49LtEVoYVM,,,soFTT,-6.593998,DepositReserveLiquidityAndObligationCollateral,B4P4miyudoJTSpiuchDJs4HvxhSvyStni49LtEVoYVM,8fd2WZ26xCPd7G3Xo9zs8cgmhAngcCcdD1YuoTFqtkZL,main
1642166820,116218007,DAKPyKKMuo94CSRC4tPKNvFy8mpCMyyqQ1oKQcPAYC1UDnz1qMabnXpyR5dHFC1ZgAjfipjSyuWGv234skLJFBT,6gHfynsozf77i4dAbXxKwwSH9p6WogLFxc524iWDLkPb,USDT,50.0,,,BorrowObligationLiquidity,,Ck7Hn19v3zbufoNXcAiWNtpaZhWdk4MaKE48x9W44xu7,main
1642154143,116196945,64FS6pFS5NCvhaZ5of8RwVuYMfPHYUE1VnMpUZWFtsSPsLPb8j7FRwPbNbbNTfV4rUERrEnxH8dukt8k3X4EKAD6,BESZeG78xm4Gymsqb3RJhw5v6CnabL6ZZqZEovi6Wmo8,USDC,200.00001799999998,,,WithdrawObligationCollateralAndRedeemReserveCollateral,BESZeG78xm4Gymsqb3RJhw5v6CnabL6ZZqZEovi6Wmo8,Hs27yWaunUzXbznkkkifF6YmHrNwJKvWuh9tJT1eA4zs,main
1642141869,116175913,2wunbSvLXQmJ1ubXHu516LwZ9yZM8gkLWq3EBwcwsRuD4rCR9dc6neWWE6ZGbn7L1NvyA6vjNgBUG7x5xizRMiZ8,4jphBN8fmUsocvC4ArMrB9Moicyo1ZuPSNBmGHFpPmbA,USDC,34625.887481,,,WithdrawObligationCollateralAndRedeemReserveCollateral,4jphBN8fmUsocvC4ArMrB9Moicyo1ZuPSNBmGHFpPmbA,GX4cshkn4JRxbpdtrMKaxAyTn4Doi6PH9nMVQZoCkiWK,main
1642178875,116237486,2DjL2zyW7zjCuWg2f4WUvEnJpFcdAX7ErDsZZKE3sUASumminMSsNAkLYYpy2htcqrK7srgk3mcpqPiYM74ygGm2,9DWov2Hq1n8E3ApBriGpn8ankTfQ2e4kDqxp8AWm5C9A,USDC,100.0,,,BorrowObligationLiquidity,,FrW95tcTrzaynCkvDNjdmwyLVRVaFyjPaSeh5ZqCy1Nq,main
1642182093,116242598,5LwRNMcCQapqRdCxJa6W2fbJmGJ8uiEthSxKNfRSkK8wgp9dpCi86QDNncKoqF5HCDM1djEZxmHU9xd5sMmK3HDd,7UAXewU9e3CAWGszy2vhmprzzdnDb52v4HLnDXS6DBby,,,mSOL,-2.5,DepositReserveLiquidityAndObligationCollateral,7UAXewU9e3CAWGszy2vhmprzzdnDb52v4HLnDXS6DBby,a7utyxUNYAdhSuJVAokQrr31RaCq9HWPrvr6c8gFSwD,main
1642160627,116207830,418jkcyGjftWdPrTmbaWZYgYbyxWZqXyGkJHTn1rjXWqSVSJXxMY675K8kfUcT4EFH3LCC2vwEs7nH7HiqRuDV7V,CbPMtStYwChXCkvhswLwsBrNkvdLLyt3XdvqmqigWUWG,,,SBR,-570.979338,DepositReserveLiquidityAndObligationCollateral,CbPMtStYwChXCkvhswLwsBrNkvdLLyt3XdvqmqigWUWG,81CLnwCtEP6t5pxq6J4yfTbdjXEY8xK8hUeV8JpBXcRM,main
1642184390,116246335,2zQdePN82pEsePrShYc5sHx8RCZoUg5UPdWxDrhR17SSJg5sgySXaM9oW1ZHTgc2Kehfzs6XJoTsYqNZdpakXUVc,G5o2VYJX3nr29GhXHPVD858JfVwJLj9aKL96vsXWoP6n,,,,,InitObligation,,DdXExgnVn1jKqSRJmKWix316viDikVZimhyrsWsKtfX3,main
1642184390,116246335,2zQdePN82pEsePrShYc5sHx8RCZoUg5UPdWxDrhR17SSJg5sgySXaM9oW1ZHTgc2Kehfzs6XJoTsYqNZdpakXUVc,G5o2VYJX3nr29GhXHPVD858JfVwJLj9aKL96vsXWoP6n,,,SOL,-150.0,DepositReserveLiquidityAndObligationCollateral,G5o2VYJX3nr29GhXHPVD858JfVwJLj9aKL96vsXWoP6n,DdXExgnVn1jKqSRJmKWix316viDikVZimhyrsWsKtfX3,main
1642164033,116213342,53NPfHs21866ti6qCh1FSxdbYpTCLA8QgYQ7kiFpbbZVdZvGZy6hjkueUVxibC3M2Ga5Ddnw7TuzCMFRLBpYAhfN,3TJYWxRk5sgaAbEXXoYEsUy1QNHZETsnEMsMmezzERJg,USDC,2200.0,,,BorrowObligationLiquidity,,FhQF37x2YMDPW34Z2aBBdMeShdEpS4r6md6JdRHSwfuK,main
1642196840,116267138,B1BKimij77TgkZCJQUjSNnTbLH9VnRSVaLdfmQndU2DwjHPAK5uuixSqmKcYLrnB1Hu1Bk5KFj74cZb5KXVT5Bg,G13DkZLYkPpHc7EXJkpuQ7DahNxWJXKtcS4SUYHoZjk7,,,USDT,-596.541432,RepayObligationLiquidity,G13DkZLYkPpHc7EXJkpuQ7DahNxWJXKtcS4SUYHoZjk7,CiDd29F1UbF7WwH2nHfvu8shnVjWf1iMfPXgnDAMZ8V,main
1642202549,116276229,4v4eJbbpFQZ9YtVHLuBf9vMoanBNbE4xUMVDh7RfMQq5H51kdpyRodVzk2kajTjpSHZc5X1fbTdb1USFgdByZQj5,F4q2bm6k4AW2rgQMBfvoNnfn1xFkoD98We6uJd6tV7tq,cRAY,0.001436,soFTT,-0.000187,LiquidateObligation,F4q2bm6k4AW2rgQMBfvoNnfn1xFkoD98We6uJd6tV7tq,5A6BJARJV5w2WYjML4mNykoe6eYBj3DELCP7yHkC3c9x,main
1642171420,116225678,6HmbgrM5tEHe67gkKgqWuDBRyw7QpoqhZzpeDpCbwHvQ1Xw5J9skNtk2NHu1aZa4aNGMNq5QcE2N86Huvb5V2fp,B5KSyHK7ydzX4nXNrEhM8hK3jPD4oCTqEtC1hMSuTUP7,RAY,91.186616,,,WithdrawObligationCollateralAndRedeemReserveCollateral,B5KSyHK7ydzX4nXNrEhM8hK3jPD4oCTqEtC1hMSuTUP7,FMJ22komMdc7MdEzFGisrM7dxaSdB1Fstz12yuptTae7,main
1642181104,116240907,5HPB8WEkbccsJMgKjBZHgF2rqNzBz6wapNssQEiAqYcQVtN7wZLsF5gCaHYFKm4J51YeNkRRBGaZHQsLiUCgh95k,72ycMbRcmBXAScBTaY4JPuNhifB3wZpNCvyjWf2eNRHH,USDC,1000.0,,,BorrowObligationLiquidity,,ExaKsunLWnMRydk4esuje7oTDAVJCq4c5wtaavRpNwVP,main
1642181104,116240907,jH9uYfrThTRMjMqRXhHzcAzNdYzm3FE5xuWBqoKd6Pcd52hAyv12wwmB9ktgecjRexxuna3c5oVKjWVBb6yPN7i,Bqka6RysuGFigRHhCLPG132ZxdaUPDRyx17EiXvEpyUu,USDC,425.31947499999995,,,WithdrawObligationCollateralAndRedeemReserveCollateral,Bqka6RysuGFigRHhCLPG132ZxdaUPDRyx17EiXvEpyUu,DUWHsonhzMNUbTc3mThJRyYUdvJmQbKoaqu4vQDA5LXR,main
1642195502,116264895,2EVAM6JUR3hEXgfDrNk5fuw4CuNTgpXhX2mNRg1QgNWdZCbrGeTGr12isqZD9LKikZMxd4Z52ekCPiJ1ukXCj5ti,eCGdmtkvUvcTue1PMQVT9ukFFsmxFDDZa47uGGL72tM,mSOL,2.889999999,,,WithdrawObligationCollateralAndRedeemReserveCollateral,eCGdmtkvUvcTue1PMQVT9ukFFsmxFDDZa47uGGL72tM,BxQvvNVRa8c3sq3WmxsR3ghW5VutR1z6nPQa9AEX46qG,main
1642181146,116240981,mkZMqRjeGjMrK5KNEdW2D1A6VGZmLt3o1DVEMSnAfEaz6w7vHMUFP7R23Pd3HKXpMCBz16f23RBp1AWc6FScMMZ,2HVn5HX2tkpNFcNs8uCSaEL8rC627bz4TUoNvyVnG9uK,,,USDC,-27944.724479999997,DepositReserveLiquidityAndObligationCollateral,2HVn5HX2tkpNFcNs8uCSaEL8rC627bz4TUoNvyVnG9uK,4UAa4LV1vGfKbaTQywQ1dHm2k7XRLpbvtMQ9A7r3gzz4,main
1642174135,116229879,ZeTUTZNRv4G4QeYS37nCyx9y6WPoZoegbeZhK92FuAxsyVr2EXKXXKyXtSLVuLnyxjVSBq2NZVf6KTqC4pbTeqk,6yFMnEvqyQRWQBzztiVCnxm58aKVjBATmJzt6sf3M1zB,,,USDC,-12.429217,DepositReserveLiquidityAndObligationCollateral,6yFMnEvqyQRWQBzztiVCnxm58aKVjBATmJzt6sf3M1zB,B2ryGfREKJQ5rTyGwSCmoYDUKPDssEKGMBuU2QFXEbMV,main
1642204151,116279091,5YmS4EvFXesTAwFMky8Eiy1vYNxVL7AkMfTSNX7qE3ku4rYn2mh9YPZDzMCYXPGw4RKadirruyptAx5hQjtKuNTA,AputDhDV1Kkq7qv7kZYNwpR5ByFjgQGKb3f8hnqR2Go1,USDC,300.0,,,BorrowObligationLiquidity,,45bB6KBAXDQgh2aX9W19wrC3VdrzsG2jKoExb37HLLWh,main
1642152052,116193301,24E2is3V7Ug7DVzpbx2XusdNVEFzRiBGsa4696HL5iPJii1mSMzmZFk9KJqnjeF747jaRGWV9qQnN8XvquA7yU7T,CP9kjqwfxENJV1j7iNz842AfUFVEidKopSE3sCCy66mu,,,USDC,-47.055730999999994,RepayObligationLiquidity,CP9kjqwfxENJV1j7iNz842AfUFVEidKopSE3sCCy66mu,7dVrYhFAQD7dLbNs3aLxBHKXJHDXC4zbBWaavELduxXx,main
1642169649,116222743,dWG4V8kzmmJ7PB28jy96gEe3A1ZthmAcU1AQBS8yVE6sDmVPp12oAkAczpn6rGnTBWNd9ig44iiZhpuoFQhZAe2,BHuUKFAvTtfJVVdJ7E1HUpVShiDi6TohaBQCcQQVPAh4,,,,,InitObligation,,FEQj3aJWhg1dJRcGh4JACbQzmzDBBjkALMZ3T7P4pEr4,main
1642169649,116222743,dWG4V8kzmmJ7PB28jy96gEe3A1ZthmAcU1AQBS8yVE6sDmVPp12oAkAczpn6rGnTBWNd9ig44iiZhpuoFQhZAe2,BHuUKFAvTtfJVVdJ7E1HUpVShiDi6TohaBQCcQQVPAh4,,,SOL,-2.0,DepositReserveLiquidityAndObligationCollateral,BHuUKFAvTtfJVVdJ7E1HUpVShiDi6TohaBQCcQQVPAh4,FEQj3aJWhg1dJRcGh4JACbQzmzDBBjkALMZ3T7P4pEr4,main
1642165806,116216307,3UDZr6wfoyaHo12TdgxfBCmUQfHdnE19cK34oeNRDgdsPHdnwh4FBZRS6P6nLfDbd7ZQ2D2iRaRyVWdDa5WkL4QX,4FvmYJbYtTe77vmCQMVDMTC1iURvPL3dgSTYCeMTjw3Y,RAY,0.001766,cRAY,-0.001558,RedeemReserveCollateral,4FvmYJbYtTe77vmCQMVDMTC1iURvPL3dgSTYCeMTjw3Y,,main
1642193641,116261777,4hNBcLNRbn8SVbSMvdeDn6wFfmveAGn65kzHEdPvTtK5RhbTu17nsA7CTwR8r9M7SMpdRcK1XrYyUavrtjdERq1u,FANjuuFSMPibMCrrY6YEmDk15quNm5nvt9j8mKKLGdis,,,SOL,-0.25,DepositReserveLiquidityAndObligationCollateral,FANjuuFSMPibMCrrY6YEmDk15quNm5nvt9j8mKKLGdis,3nRvr49AnZaxtWx1R5s8rDFEQfRiMyLB2dsixtk1DuSt,main
1642124280,116144945,5AKAKoR4M8PqaJtpiSYFozJzkn4aXZ6D14EjvgDr6QZ8MRVpzcqqe4wLJXVa2DWPWvZZj5SQ5BsquswGz6Vk77wR,8QgQV2vMRPu1WWZFGaitm1BjwUtc1KcrvBGfvjmqERuC,,,SOL,-0.13,RepayObligationLiquidity,8QgQV2vMRPu1WWZFGaitm1BjwUtc1KcrvBGfvjmqERuC,rBn6GT8eVBhDs3N6ue1BomcYmzm2RYxLLH58ayB1LuQ,main
1642194272,116262843,9cShYka1szcFvNvTJyS6quN5bwWAU3JJVcSp9bvJx5LWzneJxVCYdFducWtpdG2bFGmG5fBz5rxkucu119tuR2U,AuvTYnguE1D6LehYE29FUpYe5Zz2S98sYy2op2WwejDv,,,,,InitObligation,,7KQhsx7jHHnwcPLaeb2Suqj91nRWN1wMyxEn5fPxCDWw,main
1642194272,116262843,9cShYka1szcFvNvTJyS6quN5bwWAU3JJVcSp9bvJx5LWzneJxVCYdFducWtpdG2bFGmG5fBz5rxkucu119tuR2U,AuvTYnguE1D6LehYE29FUpYe5Zz2S98sYy2op2WwejDv,,,SBR,-71969.511983,DepositReserveLiquidityAndObligationCollateral,AuvTYnguE1D6LehYE29FUpYe5Zz2S98sYy2op2WwejDv,7KQhsx7jHHnwcPLaeb2Suqj91nRWN1wMyxEn5fPxCDWw,main
1642180410,116239766,o3F6vYJcntGTFnu2mf2eraPA5xvASiyapV4TGQGwX5hSdCzNuR5Gbc9iFYaeVhVRRaKCQRsJCf6AWfWJTuUp1oP,DyX6t6UzTN2Um52YjscxZzJF7EzA3X9nh3Rg5o1isZpf,,,SOL,-68.081927562,RepayObligationLiquidity,DyX6t6UzTN2Um52YjscxZzJF7EzA3X9nh3Rg5o1isZpf,FESRXRJSD9sLeb27fboijwqy7eb2PgLTHdMsHR78rDhK,main
1642193552,116261617,hnCNxJzm7xukAbQzLazR7o8bsK2UMsmMcbvpaTRiSBTVwXdKzoDhenm8uikHKg7jJXcp8U3bwyJTJYh5kJ2wT38,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,SBR,5010.855129,,,WithdrawObligationCollateralAndRedeemReserveCollateral,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,66B1a9rsRfFBRcwQNPTZERjXm8NtUgBSPVmrZZC1VZkQ,main
1642159900,116206619,5C4gfn6S1haZMsDYkUWmMbRmXXcv5C3K65NGt1t45sSLomCCC6J2bJZtkBXRC5aY5v4AncrXo4cBLodVH7tW4XU6,6DR9Kq36V8nMDvnFV2SLSYFuEcCp2Xqf49nL63Ckxt2y,,,USDC,-14.848457999999999,DepositReserveLiquidityAndObligationCollateral,6DR9Kq36V8nMDvnFV2SLSYFuEcCp2Xqf49nL63Ckxt2y,7UbUKGDu2hL2aNXvMdhYYuFtc51PxZb2Nb6UUrmYnmMF,main
1642191243,116257645,2tXqqX4EN9CCEBX4ZZ2RwGLQiLTLd91sLR1WveGYHZ5zGZHX2BFqsLLSS3veaQPWiGSyr5iGBKXZpAXwzJwZwZWB,JCgZ6APtuXRmkrDpefuFwzjUPhhGcS4pA8CiF11DZKhp,,,USDT,-1798.4564579999999,RepayObligationLiquidity,JCgZ6APtuXRmkrDpefuFwzjUPhhGcS4pA8CiF11DZKhp,6UGpJQzz9JubhsXAmanzPotSaymBNHyx4SPVbxFwNbjf,main
1642182018,116242465,4oLPZ7KqyBq8Qw78ExfuaLDr3c7qzwzN9LDHEpHSbbNFP5dcBVNJ2YUDCHJYUWs88hgzcFaUJgFHwLeXpZMUH3sv,Fr6vSJSq9Dtpu69uGu7siZJspis2gXV9HFms2dK36HQk,SOL,50.0,,,BorrowObligationLiquidity,,EW2ynrH1G9nfqWSw2s2qppvpr4doBYPx3CuhoRk1YEEW,main
1642162159,116210319,2YKKznw6u2pCx7C2bUiR2w2TB9ZGidpdeTqEpnZepknoVYqn3qTNMpG5non7G22HcTo6XHHBZjCTZmGrSvtsxRZG,7bg9aXcepi2YFkMXrVBiuEef33QHMJiU5CVcfzdZrNZn,,,USDC,-0.295081,RepayObligationLiquidity,7bg9aXcepi2YFkMXrVBiuEef33QHMJiU5CVcfzdZrNZn,5b5DighgDt3zUxLz8EKk8RJJRavwxfUKFsa4mUPZESGM,main
1642189114,116254346,5oXEYt1JrbMNudhPbPFvbfBBkgX9KtpoEYWxpFogxmvmrRFmgTFTdUza78Hsaq5Wr4DmQjU87PQ6GnPSLdE9xPYw,totZ43mZ35NxbvNNzBi9945vkXD5uUXtJVhWNTadN7w,,,mSOL,-24.328884438000003,DepositReserveLiquidityAndObligationCollateral,totZ43mZ35NxbvNNzBi9945vkXD5uUXtJVhWNTadN7w,JBNtUrNTRcb98zqVEvNbN2RH4d976kvDgcAjrbaoAezZ,main
1642179195,116238050,45ghuAL98XEa3gKg49joYXcjYPndbjMApLV7e4S6KdhEruKDQGEsUNmM7Ade7cTYRjNa7aZ7JpQJFBP57MwzLFyX,5qPg8x61XsLmyxsoxSPBHkAnGn2gmf4Y5z73w3PTKCmG,mSOL,45.420109064,,,WithdrawObligationCollateralAndRedeemReserveCollateral,5qPg8x61XsLmyxsoxSPBHkAnGn2gmf4Y5z73w3PTKCmG,2hyPRKGFSaAiCi46LY1hmaMttGbEZBj7coab3Ym5DYFt,main
1642196957,116267352,27ArRJVDJthtiDQJscNmSpDv617FVmzDKYA1ibZUpYsfgKyYQsz5otHsdYBoLHMDQaZVoyAgD7H2CSev425DycZZ,7RCDGRGZPnFcUdKEaewrP815tuYDwWDmWytdHK6AaoqA,,,stSOL,-452.81756829600005,DepositReserveLiquidityAndObligationCollateral,7RCDGRGZPnFcUdKEaewrP815tuYDwWDmWytdHK6AaoqA,HJKYGQCWpPUaKsyBa89inNDy7RyBQMEoQNTNq4s7G16g,main
1642161147,116208672,MwwwjR7JpbpRC71pHKhafcXvSq5AYUgdoYaaprtaQ8o6gamWsxC6dcSLaTB6UEAWtKv2eabFdHHrGAGv4hLemab,66ZoUUdsKmeuLGnECsfCEaxMXJbZBh17hqq8mcKx9zgj,USDC,271.989737,,,BorrowObligationLiquidity,,9xNDWCrV1kDS1fnzCcZNYeERRVvRQSbMXgZ9YeDuTwRC,main
1642162928,116211549,9WYuW9amRg1Bk8U5qf2VzsVM2ya4ZhzHZqEcMTYPiEB2fjmqYjiY88geF7654esmoEX2oJkJrQieDevdYTNexhk,8ySrv7ptFYmPpGQ4aESCEnK8BevZN9jV7151AYT76Wxw,SLND,1.0,,,BorrowObligationLiquidity,,Ed8sxTG38YS6Tp6JPNDwVzYSo3AbAp1pcSmfvqVVxnDj,main
1642168092,116220107,uYYDhyAfGcYEmrkcSzhBE57fm97gymHFU3efFGzref3T8GGBwYSAN5pHSJm2pJRPpTfGUqK7nnLkG917X83F7Xo,HzVUNoJCTX9nG5xTFk6aMXcq24984NQVnGCNoRkNmtsX,,,RAY,-7.151383999999999,DepositReserveLiquidityAndObligationCollateral,HzVUNoJCTX9nG5xTFk6aMXcq24984NQVnGCNoRkNmtsX,6duqVBx962FScHpUKkGSSXeDCAgAxGjk8EdE4NPjdSxh,main
1642177005,116234362,X8XfJRKpE7LMS7fDRvX1spgxLSPAU2mJDhZu9SUbaT7VQbB6KkwuRhSRgHhgf9atLZUUrp8DhQXUXgu8erdHiYZ,H3JRSWbbDqLKQ2PhXx4N7NJqjMQH7y63Unw7DZauAYR9,,,stSOL,-0.127416198,DepositReserveLiquidityAndObligationCollateral,H3JRSWbbDqLKQ2PhXx4N7NJqjMQH7y63Unw7DZauAYR9,8i4XJ3ubTuohuGX22iui1V13aDPtHtP655qMJqirySU8,main
1642196041,116265809,wi4oR8znHhpPhxtjKhXP2TkifJ23DAJmVj8U9F8QWbA43ESbH9nssngZ41M2NmHqNtxNvNCKuoiXgaW7CFYAfXH,G13DkZLYkPpHc7EXJkpuQ7DahNxWJXKtcS4SUYHoZjk7,RAY,300.000764,,,WithdrawObligationCollateralAndRedeemReserveCollateral,G13DkZLYkPpHc7EXJkpuQ7DahNxWJXKtcS4SUYHoZjk7,CiDd29F1UbF7WwH2nHfvu8shnVjWf1iMfPXgnDAMZ8V,main
1642170628,116224403,5LmZ1gJFJoTa6vU33RD7rx2hjfJeGUWf6YfAnHe6KbiVuGWR5g2hWowMNs16YwssyRWoX4D3CSYQX92S9WXtqDag,56NuZ9sVfmiUfYALJFGngFmMCBCsxknk8k4ZT2qYKUP2,,,soFTT,-539.4,RepayObligationLiquidity,56NuZ9sVfmiUfYALJFGngFmMCBCsxknk8k4ZT2qYKUP2,GcbAN5GcutwdRtAmnKyXvuE8fHNBcfdUobYZoDsiUCpr,main
1642197455,116268185,2N8NPHA8jqwT9E6ykyid9pNKvdU2uFQLgootzmbwVGZPkTjuj5SHzgMSAwTKhupeekkvxucPE6Tr2QwGJk9M21sJ,GjFqfwFdLn1SBi3DxDj5TUgxQxbZcpXCLZrLmnRHW6c8,SOL,0.04,,,BorrowObligationLiquidity,,GWYjsoKkScD52MtoGeX8Mq4J84tKcfu1tE3M9jZsMk1b,main
1642171028,116225056,5B5THDg2EvMrfguXobEz32qLVaGcNXfrB3phE8rZ8W8jdUhfEKthSgzxycumWCJ7f5Tx2GBaBR58kAuebLRwr72h,85Bg2J2d3cSKukBiFabdKyjdZCEvD9XnDFKaF5E8LvCg,,,USDC,-36815.557026999995,RepayObligationLiquidity,85Bg2J2d3cSKukBiFabdKyjdZCEvD9XnDFKaF5E8LvCg,APUxLLRvBBXYsBzEEFTpt1KEPKr8XkKJ3o7DUYHFgf26,main
1642169360,116222264,5EUQAv8XcTpnt4qnCcmjd5Pi8iVnUL99Vg7nNxBUEKehmFsj2TaxWuKvP6G6xy19caoq1WnPHht55L3TZW9CoczJ,F1tjjBEUbmqLyLXeoTigLE6z8S6Qn6cRUZqzcyMXU8uM,,,USDC,-650.0000259999999,RepayObligationLiquidity,F1tjjBEUbmqLyLXeoTigLE6z8S6Qn6cRUZqzcyMXU8uM,EXKRXNJEREa3uwm61mHorWt388jZshR9XFAT2pV7MP6a,main
1642197813,116268673,4uvYTPThRwia5ZhNxchdM6mvG9V6CtK9MV288QL8tkMWpbuVoeMoza7DPpv6Qo87DEg41XUmiwWzabRqCDqrCnBk,9uvSu7NwQjPwUwjjrH3yAoZRVt6rY8JRisTfQpuDfGBf,,,USDC,-498.064212,RepayObligationLiquidity,9uvSu7NwQjPwUwjjrH3yAoZRVt6rY8JRisTfQpuDfGBf,uSASDDaKPqJkZsWW7vfqusVqSLykjykkerAwD6vPRon,main
